,plant,country,region,customer,date,carbuilds
16693,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,apr 2013,0
16694,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,apr 2013,1169
16695,Termini Imerese,Italy,Europe,FCA,apr 2013,0
16696,Togliatti,Russia,Europe,General Motors,apr 2013,5003
16697,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,apr 2013,24017
16698,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,apr 2013,7621
16699,Toos,Iran,Middle East/Africa,Chery,apr 2013,0
16700,Torslanda,Sweden,Europe,Geely,apr 2013,12181
16701,Torslanda,Sweden,Europe,Geely,apr 2013,0
16702,Tramagal,Portugal,Europe,Daimler,apr 2013,105
16703,Trnava,Slovakia,Europe,PSA,apr 2013,22980
16704,Trollhattan,Sweden,Europe,NEVS,apr 2013,0
16705,Trollhattan,Sweden,Europe,Saab Spyker,apr 2013,0
16706,Tychy,Poland,Europe,FCA,apr 2013,27675
16707,Uddevalla-Pinin,Sweden,Europe,Pininfarina,apr 2013,668
16708,Uitenhage,South Africa,Middle East/Africa,Volkswagen,apr 2013,7909
16709,Ulyanovsk,Russia,Europe,Sollers,apr 2013,72
16710,Ulyanovsk,Russia,Europe,Sollers,apr 2013,6315
16711,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,790
16712,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,894
16713,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,612
16714,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,0
16715,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,0
16716,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,apr 2013,226
16717,Uusikaupunki,Finland,Europe,Valmet,apr 2013,0
16718,Uusikaupunki,Finland,Europe,Valmet,apr 2013,0
16719,Uusikaupunki,Finland,Europe,Valmet,apr 2013,0
16720,Uusikaupunki,Finland,Europe,Valmet,apr 2013,0
16721,Uzlovaya,Russia,Europe,Great Wall,apr 2013,0
16722,Val di Sangro,Italy,Europe,FCA,apr 2013,16550
16723,Valencia #1,Spain,Europe,Ford,apr 2013,0
16724,Valencia #2,Spain,Europe,Ford,apr 2013,14413
16725,Valenciennes,France,Europe,PSA,apr 2013,6400
16726,Valenciennes-Onnaing,France,Europe,Toyota,apr 2013,16209
16727,Valladolid,Spain,Europe,CNH Industrial,apr 2013,1318
16728,Valladolid,Spain,Europe,Renault-Nissan-Mitsubishi,apr 2013,7535
16729,Vendas Novas,Portugal,Europe,Isuzu,apr 2013,12
16730,Vigo,Spain,Europe,PSA,apr 2013,34775
16731,Vitoria,Spain,Europe,Daimler,apr 2013,6352
16732,Vladivostok,Russia,Europe,Sollers,apr 2013,3331
16733,Vladivostok,Russia,Europe,Sollers,apr 2013,1978
16734,Vladivostok,Russia,Europe,Sollers,apr 2013,726
16735,Vogosca,Bosnia-Herzegovina,Europe,Volkswagen,apr 2013,0
16736,Vrchlabi,Czech Republic,Europe,Volkswagen,apr 2013,0
16737,Vsevolozhsk,Russia,Europe,,apr 2013,9478
16738,Woerth,Germany,Europe,Daimler,apr 2013,97
16739,Woking,United Kingdom,Europe,McLaren,apr 2013,132
16740,Wolfsburg #1,Germany,Europe,Volkswagen,apr 2013,38382
16741,Wolfsburg #2,Germany,Europe,Volkswagen,apr 2013,30751
16742,Wrzesnia,Poland,Europe,Volkswagen,apr 2013,0
16743,Yelabuga,Russia,Europe,Ford,apr 2013,0
16744,Yelabuga,Russia,Europe,Ford,apr 2013,3401
16745,Yelabuga,Russia,Europe,Ford,apr 2013,0
16746,Yelabuga,Russia,Europe,Ford,apr 2013,0
16747,Yenikoy,Turkey,Europe,Ford,apr 2013,0
16748,Zaaroura,Algeria,Middle East/Africa,,apr 2013,0
16749,Zakarpattya,Ukraine,Europe,Volkswagen,apr 2013,811
16750,Zaporozhye,Ukraine,Europe,AvtoZAZ,apr 2013,0
16751,Zaporozhye,Ukraine,Europe,AvtoZAZ,apr 2013,0
16752,Zaporozhye,Ukraine,Europe,AvtoZAZ,apr 2013,720
16753,Zaporozhye,Ukraine,Europe,AvtoZAZ,apr 2013,1180
16754,Zaragoza,Spain,Europe,PSA,apr 2013,19987
16755,Zaragoza,Spain,Europe,PSA,apr 2013,4368
16756,Zaragoza,Spain,Europe,PSA,apr 2013,0
16757,Zeran-FSO,Poland,Europe,General Motors,apr 2013,0
16758,Zilina,Slovakia,Europe,Hyundai,apr 2013,21041
16759,Zuffenhausen,Germany,Europe,Volkswagen,apr 2013,3893
16760,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,may 2013,168
16761,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,may 2013,0
16762,10th of Ramadan City,Egypt,Middle East/Africa,FAW,may 2013,0
16763,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,may 2013,0
16764,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,may 2013,199
16765,6th of October City,Egypt,Middle East/Africa,FAW,may 2013,0
16766,6th of October City,Egypt,Middle East/Africa,General Motors,may 2013,3403
16767,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,may 2013,0
16768,6th of October City,Egypt,Middle East/Africa,General Motors,may 2013,124
16769,6th of October City,Egypt,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,1098
16770,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,may 2013,0
16771,6th of October City,Egypt,Middle East/Africa,General Motors,may 2013,307
16772,6th of October City,Egypt,Middle East/Africa,Suzuki,may 2013,370
16773,Aachen,Germany,Europe,e.GO,may 2013,0
16774,Aachen,Germany,Europe,StreetScooter,may 2013,0
16775,Aachen,Germany,Europe,e.GO,may 2013,0
16776,Ain Bouchekif,Algeria,Middle East/Africa,Daimler,may 2013,0
16777,Antwerp,Belgium,Europe,General Motors,may 2013,0
16778,Argun,Russia,Europe,AvtoVAZ,may 2013,0
16779,Arifye,Turkey,Europe,Otokar,may 2013,4
16780,Arifye,Turkey,Europe,Otokar,may 2013,7
16781,Asaka,Uzbekistan,Europe,,may 2013,22544
16782,Asaka,Uzbekistan,Europe,,may 2013,2445
16783,Aulnay,France,Europe,PSA,may 2013,263
16784,AutoFramos,Russia,Europe,Renault-Nissan-Mitsubishi,may 2013,16179
16785,Avila,Spain,Europe,Renault-Nissan-Mitsubishi,may 2013,1116
16786,Bahovitsa,Bulgaria,Europe,Great Wall,may 2013,135
16787,Bairo Canavese,Italy,Europe,Pininfarina,may 2013,49
16788,Bairo Canavese,Italy,Europe,Pininfarina,may 2013,0
16789,Bairo Canavese,Italy,Europe,Pininfarina,may 2013,0
16790,Bam,Iran,Middle East/Africa,Geely,may 2013,0
16791,Bam,Iran,Middle East/Africa,Geely,may 2013,0
16792,Bam,Iran,Middle East/Africa,Geely,may 2013,0
16793,Bam (IKCO Diesel),Iran,Middle East/Africa,Iran Khodro,may 2013,0
16794,Barcelona,Spain,Europe,Renault-Nissan-Mitsubishi,may 2013,11436
16795,Batilly,France,Europe,Renault-Nissan-Mitsubishi,may 2013,9785
16796,Batna (BAIC),Algeria,Middle East/Africa,BAIC,may 2013,0
16797,Batna (Kia),Algeria,Middle East/Africa,,may 2013,0
16798,Benoni,South Africa,Middle East/Africa,Hyundai,may 2013,0
16799,Birmingham,United Kingdom,Europe,SAIC,may 2013,47
16800,Bochum,Germany,Europe,General Motors,may 2013,8146
16801,Boellinger Hoefe,Germany,Europe,Volkswagen,may 2013,0
16802,Borisov,Belarus,Europe,Geely,may 2013,44
16803,Born,Netherlands,Europe,BMW,may 2013,0
16804,Born,Netherlands,Europe,Renault-Nissan-Mitsubishi,may 2013,0
16805,Bouira,Algeria,Middle East/Africa,CNH Industrial,may 2013,0
16806,Bratislava,Slovakia,Europe,Volkswagen,may 2013,13217
16807,Bratislava #2,Slovakia,Europe,Volkswagen,may 2013,19417
16808,Bremach,Italy,Europe,Bremach,may 2013,0
16809,Bremen #1,Germany,Europe,Daimler,may 2013,23760
16810,Bremen #2,Germany,Europe,Daimler,may 2013,1088
16811,Brixworth,United Kingdom,Europe,Daimler,may 2013,0
16812,Brussels,Belgium,Europe,Volkswagen,may 2013,10461
16813,Burnaston,United Kingdom,Europe,Toyota,may 2013,14075
16814,Bursa (Oyak),Turkey,Europe,Renault-Nissan-Mitsubishi,may 2013,31055
16815,Bursa (Tubitak),Turkey,Europe,TUBITAK,may 2013,0
16816,Bursa-Karsan,Turkey,Europe,Karsan,may 2013,0
16817,Bursa-Karsan,Turkey,Europe,Karsan,may 2013,230
16818,Bursa-Karsan,Turkey,Europe,Karsan,may 2013,1205
16819,Bursa-Tofas,Turkey,Europe,FCA,may 2013,23075
16820,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,may 2013,201
16821,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,may 2013,60
16822,Cairo,Egypt,Middle East/Africa,Chery,may 2013,546
16823,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,may 2013,0
16824,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,may 2013,143
16825,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,may 2013,1053
16826,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,may 2013,0
16827,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,may 2013,1223
16828,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,may 2013,0
16829,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,may 2013,0
16830,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,may 2013,0
16831,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,may 2013,79
16832,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,may 2013,0
16833,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
16834,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,5008
16835,Cassino,Italy,Europe,FCA,may 2013,10483
16836,Cassino,Italy,Europe,FCA,may 2013,0
16837,Castle Bromwich,United Kingdom,Europe,Tata,may 2013,7272
16838,Cayirova,Turkey,Europe,Isuzu,may 2013,0
16839,Cayirova,Turkey,Europe,Isuzu,may 2013,0
16840,Cherkask,Ukraine,Europe,Bogdan,may 2013,513
16841,Cherkask,Ukraine,Europe,Bogdan,may 2013,0
16842,Cherkask,Ukraine,Europe,Bogdan,may 2013,117
16843,Cherkask,Ukraine,Europe,Bogdan,may 2013,13
16844,Cherkask,Ukraine,Europe,Bogdan,may 2013,0
16845,Cherkessk,Russia,Europe,Derways,may 2013,0
16846,Cherkessk,Russia,Europe,Derways,may 2013,0
16847,Cherkessk,Russia,Europe,Derways,may 2013,1597
16848,Cherkessk,Russia,Europe,Derways,may 2013,0
16849,Cherkessk,Russia,Europe,Derways,may 2013,1862
16850,Cherkessk,Russia,Europe,Derways,may 2013,0
16851,Cherkessk,Russia,Europe,Derways,may 2013,0
16852,Cherkessk,Russia,Europe,Derways,may 2013,0
16853,Cherkessk,Russia,Europe,Derways,may 2013,1123
16854,Cherkessk,Russia,Europe,Derways,may 2013,0
16855,Cologne,Germany,Europe,Ford,may 2013,28716
16856,Coventry,United Kingdom,Europe,Multimatic,may 2013,0
16857,Coventry,United Kingdom,Europe,Geely,may 2013,0
16858,Craiova,Romania,Europe,Ford,may 2013,6347
16859,Crewe,United Kingdom,Europe,Volkswagen,may 2013,613
16860,Dartford,United Kingdom,Europe,Caterham,may 2013,27
16861,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,may 2013,0
16862,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,may 2013,433
16863,Dingolfing,Germany,Europe,BMW,may 2013,17373
16864,Douai,France,Europe,Renault-Nissan-Mitsubishi,may 2013,15557
16865,Dresden,Germany,Europe,Volkswagen,may 2013,521
16866,Dueren,Germany,Europe,StreetScooter,may 2013,0
16867,Dusseldorf,Germany,Europe,Daimler,may 2013,12792
16868,East London,South Africa,Middle East/Africa,Daimler,may 2013,4946
16869,East London,South Africa,Middle East/Africa,Daimler,may 2013,0
16870,Ebbw Vale,United Kingdom,Europe,TVR,may 2013,0
16871,Eisenach,Germany,Europe,,may 2013,9324
16872,Eisenach,Germany,Europe,,may 2013,0
16873,Ellesmere Port,United Kingdom,Europe,PSA,may 2013,6622
16874,Ellesmere Port,United Kingdom,Europe,PSA,may 2013,0
16875,Emden,Germany,Europe,Volkswagen,may 2013,18326
16876,Esztergom,Hungary,Europe,Suzuki,may 2013,10653
16877,Fars,Iran,Middle East/Africa,Iran Khodro,may 2013,420
16878,Flins,France,Europe,Renault-Nissan-Mitsubishi,may 2013,13293
16879,Gaydon,United Kingdom,Europe,Aston Martin,may 2013,291
16880,Gaydon,United Kingdom,Europe,Aston Martin,may 2013,0
16881,Gebze,Turkey,Europe,Honda,may 2013,1538
16882,Genk #1,Belgium,Europe,Ford,may 2013,5968
16883,Genk #2,Belgium,Europe,Ford,may 2013,4557
16884,Ghent,Belgium,Europe,Geely,may 2013,20592
16885,Ghent,Belgium,Europe,Geely,may 2013,0
16886,Gliwice,Poland,Europe,PSA,may 2013,0
16887,Gliwice,Poland,Europe,PSA,may 2013,10110
16888,Golpaigan,Iran,Middle East/Africa,Great Wall,may 2013,0
16889,Golpaigan,Iran,Middle East/Africa,Great Wall,may 2013,0
16890,Goodwood,United Kingdom,Europe,BMW,may 2013,158
16891,Graz,Austria,Europe,Magna-Steyr,may 2013,0
16892,Graz,Austria,Europe,Magna-Steyr,may 2013,1049
16893,Graz,Austria,Europe,Magna-Steyr,may 2013,0
16894,Graz,Austria,Europe,Magna-Steyr,may 2013,702
16895,Graz #2,Austria,Europe,Magna-Steyr,may 2013,10401
16896,Graz #2,Austria,Europe,Magna-Steyr,may 2013,0
16897,Grugliasco,Italy,Europe,FCA,may 2013,629
16898,Gyor,Hungary,Europe,Volkswagen,may 2013,2023
16899,Halewood,United Kingdom,Europe,Tata,may 2013,6761
16900,Halewood,United Kingdom,Europe,Tata,may 2013,11153
16901,Hambach,France,Europe,Daimler,may 2013,9876
16902,Hannover,Germany,Europe,Volkswagen,may 2013,12616
16903,Hethel,United Kingdom,Europe,Geely,may 2013,121
16904,Illyichevsk,Ukraine,Europe,AvtoZAZ,may 2013,0
16905,Illyichevsk,Ukraine,Europe,AvtoZAZ,may 2013,0
16906,Illyichevsk,Ukraine,Europe,AvtoZAZ,may 2013,0
16907,Ingolstadt #1,Germany,Europe,Volkswagen,may 2013,19314
16908,Ingolstadt #2,Germany,Europe,Volkswagen,may 2013,24638
16909,Isipingo,South Africa,Middle East/Africa,Toyota,may 2013,14333
16910,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,may 2013,3376
16911,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,may 2013,0
16912,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,may 2013,0
16913,Izmir,Turkey,Europe,BMC,may 2013,0
16914,Izmit,Turkey,Europe,Hyundai,may 2013,8907
16915,Jizzakh,Uzbekistan,Europe,PSA,may 2013,0
16916,Kaliningrad,Russia,Europe,Avtotor,may 2013,0
16917,Kaliningrad,Russia,Europe,Avtotor,may 2013,2691
16918,Kaliningrad,Russia,Europe,BMW,may 2013,0
16919,Kaliningrad,Russia,Europe,Avtotor,may 2013,0
16920,Kaliningrad,Russia,Europe,Avtotor,may 2013,0
16921,Kaliningrad,Russia,Europe,Avtotor,may 2013,0
16922,Kaliningrad,Russia,Europe,Avtotor,may 2013,6513
16923,Kaliningrad,Russia,Europe,Avtotor,may 2013,9887
16924,Kaliningrad,Russia,Europe,Avtotor,may 2013,0
16925,Kaluga,Russia,Europe,PSA,may 2013,2177
16926,Kaluga,Russia,Europe,PSA,may 2013,1833
16927,Kaluga,Russia,Europe,Volkswagen,may 2013,12309
16928,Kashan,Iran,Middle East/Africa,PSA,may 2013,0
16929,Kashan,Iran,Middle East/Africa,PSA,may 2013,5522
16930,Kecskemet,Hungary,Europe,Daimler,may 2013,9352
16931,Kempston Road,South Africa,Middle East/Africa,General Motors,may 2013,0
16932,Kenitra,Morocco,Middle East/Africa,PSA,may 2013,0
16933,Kerman,Iran,Middle East/Africa,Kerman Khodro,may 2013,0
16934,Kerman,Iran,Middle East/Africa,Kerman Khodro,may 2013,0
16935,Kerman,Iran,Middle East/Africa,Kerman Khodro,may 2013,0
16936,Kerman,Iran,Middle East/Africa,Kerman Khodro,may 2013,0
16937,Kerman,Iran,Middle East/Africa,Kerman Khodro,may 2013,0
16938,Kermanshah,Iran,Middle East/Africa,Iran Khodro,may 2013,0
16939,Khorasan,Iran,Middle East/Africa,Iran Khodro,may 2013,0
16940,Khorasan,Iran,Middle East/Africa,Iran Khodro,may 2013,3844
16941,Khorasan,Iran,Middle East/Africa,Iran Khodro,may 2013,121
16942,Khorezm,Uzbekistan,Europe,,may 2013,0
16943,Khorezm,Uzbekistan,Europe,,may 2013,0
16944,Kocaeli-Otosan,Turkey,Europe,Ford,may 2013,22707
16945,Kolin,Czech Republic,Europe,,may 2013,15639
16946,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16947,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16948,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,175
16949,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16950,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16951,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,188
16952,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16953,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16954,Kostanay,Kazakhstan,Europe,AllurGroup,may 2013,0
16955,Kragujevac,Serbia,Europe,FCA,may 2013,11787
16956,Kremenchug,Ukraine,Europe,KrASZ,may 2013,240
16957,Kremenchug,Ukraine,Europe,KrASZ,may 2013,60
16958,Kvasiny,Czech Republic,Europe,Volkswagen,may 2013,13687
16959,Leipzig,Germany,Europe,BMW,may 2013,16799
16960,Leipzig,Germany,Europe,Volkswagen,may 2013,9059
16961,Linares,Spain,Europe,Santana,may 2013,0
16962,Lipetsk,Russia,Europe,Great Wall,may 2013,0
16963,Lipetsk,Russia,Europe,Great Wall,may 2013,0
16964,Lipetsk (Lifan),Russia,Europe,Lifan,may 2013,0
16965,Ludwigsfelde,Germany,Europe,Daimler,may 2013,3462
16966,Luton IBC #2,United Kingdom,Europe,,may 2013,0
16967,Luton IBC #2,United Kingdom,Europe,,may 2013,3296
16968,Macchia d'Isernia,Italy,Europe,DR Motor,may 2013,0
16969,Madrid,Spain,Europe,PSA,may 2013,6422
16970,Malvern Link,United Kingdom,Europe,Morgan,may 2013,57
16971,Mangualde,Portugal,Europe,PSA,may 2013,6703
16972,Maranello,Italy,Europe,Ferrari,may 2013,151
16973,Maranello,Italy,Europe,Ferrari,may 2013,565
16974,Martorell,Spain,Europe,Volkswagen,may 2013,38702
16975,Maubeuge,France,Europe,Renault-Nissan-Mitsubishi,may 2013,12585
16976,Mazandaran,Iran,Middle East/Africa,Iran Khodro,may 2013,932
16977,Melfi,Italy,Europe,FCA,may 2013,14322
16978,Mikhaylovsk,Russia,Europe,Derways,may 2013,0
16979,Mirafiori,Italy,Europe,FCA,may 2013,1799
16980,Mlada Boleslav,Czech Republic,Europe,Volkswagen,may 2013,36419
16981,Modena,Italy,Europe,FCA,may 2013,517
16982,Modiran,Iran,Middle East/Africa,Chery,may 2013,2385
16983,Molsheim,France,Europe,Volkswagen,may 2013,4
16984,Moscovia,Russia,Europe,Daimler,may 2013,0
16985,Mosel,Germany,Europe,Volkswagen,may 2013,17660
16986,Mulhouse,France,Europe,PSA,may 2013,19916
16987,Munich,Germany,Europe,BMW,may 2013,19941
16988,Naberezhnyie Chelny,Russia,Europe,Ford,may 2013,0
16989,Naberezhnyie Chelny,Russia,Europe,Ford,may 2013,0
16990,Naberezhnyie Chelny,Russia,Europe,Ford,may 2013,0
16991,Neckarsulm #1,Germany,Europe,Volkswagen,may 2013,21815
16992,Neckarsulm #2,Germany,Europe,Volkswagen,may 2013,259
16993,Nitra,Slovakia,Europe,Tata,may 2013,0
16994,Nizhny Novgorod,Russia,Europe,GAZ,may 2013,0
16995,Nizhny Novgorod,Russia,Europe,GAZ,may 2013,9071
16996,Nizhny Novgorod,Russia,Europe,GAZ,may 2013,926
16997,Nizhny Novgorod,Russia,Europe,GAZ,may 2013,1853
16998,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,may 2013,0
16999,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,may 2013,10337
17000,Obchak,Belarus,Europe,Unison,may 2013,0
17001,Obchak,Belarus,Europe,Unison,may 2013,0
17002,Obchak,Belarus,Europe,Unison,may 2013,0
17003,Oran,Algeria,Middle East/Africa,,may 2013,0
17004,Osnabruck,Germany,Europe,Volkswagen,may 2013,3295
17005,Ostrava,Czech Republic,Europe,Hyundai,may 2013,27506
17006,Oued Tlelat,Algeria,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
17007,Ouled Haddadj,Algeria,Middle East/Africa,,may 2013,0
17008,Ovar,Portugal,Europe,Toyota,may 2013,124
17009,Oxford,United Kingdom,Europe,BMW,may 2013,19282
17010,Palencia,Spain,Europe,Renault-Nissan-Mitsubishi,may 2013,17353
17011,Pamplona,Spain,Europe,Volkswagen,may 2013,26230
17012,Pitesti-Colibasi,Romania,Europe,Renault-Nissan-Mitsubishi,may 2013,35301
17013,Poissy,France,Europe,PSA,may 2013,27030
17014,Pomigliano,Italy,Europe,FCA,may 2013,16496
17015,Pontedera,Italy,Europe,Piaggio,may 2013,0
17016,Pontedera,Italy,Europe,Piaggio,may 2013,291
17017,Port Elizabeth,South Africa,Middle East/Africa,BAIC,may 2013,0
17018,Port Elizabeth,South Africa,Middle East/Africa,BAIC,may 2013,0
17019,Poznan,Poland,Europe,Volkswagen,may 2013,14038
17020,Prospecton,South Africa,Middle East/Africa,Toyota,may 2013,0
17021,Rastatt,Germany,Europe,Daimler,may 2013,21500
17022,Rayen,Iran,Middle East/Africa,FAW,may 2013,0
17023,Rayen,Iran,Middle East/Africa,FAW,may 2013,0
17024,Rayen,Iran,Middle East/Africa,FAW,may 2013,0
17025,Regensburg,Germany,Europe,BMW,may 2013,24132
17026,Relizane (GICM-Ford),Algeria,Middle East/Africa,Ford,may 2013,0
17027,Relizane (SOVAC-VW),Algeria,Middle East/Africa,Volkswagen,may 2013,0
17028,Rennes,France,Europe,PSA,may 2013,0
17029,Rennes,France,Europe,PSA,may 2013,8285
17030,Rosslyn,South Africa,Middle East/Africa,BMW,may 2013,7295
17031,Rosslyn,South Africa,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,4355
17032,Rosslyn,South Africa,Middle East/Africa,Tata,may 2013,177
17033,Russelsheim,Germany,Europe,PSA,may 2013,11801
17034,Saarlouis,Germany,Europe,Ford,may 2013,23092
17035,Saida,Algeria,Middle East/Africa,Suzuki,may 2013,0
17036,Sakarya,Turkey,Europe,Toyota,may 2013,3522
17037,Salafchegan,Iran,Middle East/Africa,Hyundai,may 2013,0
17038,Sandouville,France,Europe,Renault-Nissan-Mitsubishi,may 2013,2526
17039,Sant-Agata,Italy,Europe,Volkswagen,may 2013,245
17040,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
17041,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
17042,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
17043,Saveh,Iran,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,0
17044,Semey,Kazakhstan,Europe,SemAZ,may 2013,0
17045,Semnan,Iran,Middle East/Africa,Farda Khodro,may 2013,0
17046,Semnan,Iran,Middle East/Africa,Farda Khodro,may 2013,0
17047,Setubal,Portugal,Europe,Volkswagen,may 2013,10152
17048,Shushary,Russia,Europe,General Motors,may 2013,5053
17049,Silverton,South Africa,Middle East/Africa,Ford,may 2013,4828
17050,Silverton,South Africa,Middle East/Africa,Ford,may 2013,0
17051,Sindelfingen #1,Germany,Europe,Daimler,may 2013,24827
17052,Sindelfingen #2,Germany,Europe,Daimler,may 2013,79
17053,Sochaux,France,Europe,PSA,may 2013,28403
17054,Solihull,United Kingdom,Europe,Tata,may 2013,11531
17055,Southampton,United Kingdom,Europe,Ford,may 2013,2000
17056,Springs,South Africa,Middle East/Africa,BAIC,may 2013,248
17057,St. Athan,United Kingdom,Europe,Aston Martin,may 2013,0
17058,St. Petersburg,Russia,Europe,Hyundai,may 2013,17386
17059,St. Petersburg,Russia,Europe,Renault-Nissan-Mitsubishi,may 2013,3577
17060,St. Petersburg,Russia,Europe,Toyota,may 2013,3093
17061,Struandale,South Africa,Middle East/Africa,General Motors,may 2013,0
17062,Struandale,South Africa,Middle East/Africa,General Motors,may 2013,4711
17063,Struandale,South Africa,Middle East/Africa,General Motors,may 2013,0
17064,Sunderland #1,United Kingdom,Europe,Renault-Nissan-Mitsubishi,may 2013,0
17065,Sunderland #1,United Kingdom,Europe,Renault-Nissan-Mitsubishi,may 2013,18618
17066,Sunderland #2,United Kingdom,Europe,Renault-Nissan-Mitsubishi,may 2013,26112
17067,Suzzara,Italy,Europe,CNH Industrial,may 2013,2331
17068,Swindon,United Kingdom,Europe,Honda,may 2013,7521
17069,Tabriz (IKCO),Iran,Middle East/Africa,Iran Khodro,may 2013,2115
17070,Tabriz (IKCO),Iran,Middle East/Africa,Iran Khodro,may 2013,0
17071,Tabriz (SAIPA),Iran,Middle East/Africa,SAIPA,may 2013,0
17072,Tafraoui,Algeria,Middle East/Africa,PSA,may 2013,0
17073,Taganrog,Russia,Europe,TagAZ,may 2013,0
17074,Taganrog,Russia,Europe,TagAZ,may 2013,0
17075,Taganrog,Russia,Europe,TagAZ,may 2013,185
17076,Taganrog,Russia,Europe,TagAZ,may 2013,0
17077,Taganrog,Russia,Europe,TagAZ,may 2013,0
17078,Taganrog,Russia,Europe,TagAZ,may 2013,0
17079,Taganrog,Russia,Europe,TagAZ,may 2013,3
17080,Taganrog,Russia,Europe,TagAZ,may 2013,0
17081,Taganrog,Russia,Europe,TagAZ,may 2013,5
17082,Tangier,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,may 2013,10293
